tconst,V1,ID,Title,Year,Age,IMDb,Rotten_Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,IMDb_catalog_2021,IMDb_rating_2026,IMDb_ratecount_2026,imdb_title_type,Match_Confidence_Current,rating_change,IMDb_rating_2021,IMDb_ratecount_2021,rating_change_2021_2026,ratecount_change_2021_2026,n_platforms,exclusive
tt5311790,3589,3790,The A Word,2016,18+,7.8/10,63/100,0,0,1,0,1,7.8,7.9,2737,tvSeries,Exact (title + year),0.100000000000001,7.8,1908,0.100000000000001,829,1,TRUE
tt5319838,1203,1206,The Cuba Libre Story,2016,16+,7.7/10,48/100,1,0,0,0,1,7.7,7.6,2269,tvMiniSeries,"Fuzzy (title exact, year +-1)",-0.100000000000001,7.4,66,0.199999999999999,2203,1,TRUE
tt5320160,721,724,Degrassi: Next Class,2016,7+,6.9/10,58/100,1,0,0,0,1,6.9,6.8,4142,tvSeries,Exact (title + year),-0.100000000000001,6.9,2803,-0.100000000000001,1339,1,TRUE
tt5326328,3323,3456,Popcorn With Peter Travers,2010,"","",18/100,0,1,0,0,1,,6.9,32,tvSeries,"Fuzzy (title exact, year +-1)",,8.1,14,-1.2,18,1,TRUE
tt5326434,3050,3178,Girls Beyond the Wasteland,2016,"",5.5/10,42/100,0,1,0,0,1,5.5,5.7,119,tvSeries,Exact (title + year),0.2,5.4,48,0.3,71,1,TRUE
tt5327970,2742,2847,The Real Housewives of Potomac,2016,16+,4.8/10,53/100,0,1,0,0,1,4.8,5.7,1741,tvSeries,Exact (title + year),0.9,4.7,645,1,1096,1,TRUE
tt5330088,2811,2923,"The $100,000 Pyramid",2016,16+,6.2/10,50/100,0,1,0,0,1,6.2,6.3,716,tvSeries,Exact (title + year),0.0999999999999996,6.2,403,0.0999999999999996,313,1,TRUE
tt5332206,470,472,Signal,2016,"",8.6/10,64/100,1,0,0,0,1,8.6,8.4,12418,tvSeries,Exact (title + year),-0.199999999999999,8.6,4804,-0.199999999999999,7614,1,TRUE
tt5334364,2949,3074,Undefeated Bahamut Chronicle,2016,"",6.5/10,45/100,0,1,0,0,1,6.5,6.3,1248,tvMiniSeries,Exact (title + year),-0.2,6.5,612,-0.2,636,1,TRUE
tt5335606,1389,1394,Power Rangers Ninja Steel,2017,7+,6.0/10,45/100,1,0,0,0,1,6,5.7,1527,tvSeries,Exact (title + year),-0.3,6,722,-0.3,805,1,TRUE
tt5336698,2289,2348,Apple Tree Yard,2017,16+,7.2/10,67/100,0,1,0,0,1,7.2,7.2,6638,tvMiniSeries,Exact (title + year),0,7.2,4015,0,2623,1,TRUE
tt5336934,2725,2830,Saints & Sinners,2016,16+,7.4/10,53/100,0,1,0,0,1,7.4,7.3,1018,tvSeries,Exact (title + year),-0.100000000000001,7.5,527,-0.2,491,1,TRUE
tt5337806,652,655,Charité,2017,7+,7.9/10,59/100,1,0,0,0,1,7.9,7.8,4073,tvSeries,Exact (title + year),-0.100000000000001,7.9,2800,-0.100000000000001,1273,1,TRUE
tt5339440,153,154,One Day at a Time,2017,7+,8.2/10,77/100,1,0,0,0,1,8.2,8.1,20070,tvSeries,Exact (title + year),-0.0999999999999996,8.2,13872,-0.0999999999999996,6198,1,TRUE
tt5342836,4292,4589,Foxy Ladies,2016,"",6.1/10,35/100,0,0,1,0,1,6.1,5.9,17,tvSeries,Exact (title + year),-0.199999999999999,6.1,14,-0.199999999999999,3,1,TRUE
tt5344382,808,811,Mobile Suit Gundam: Iron-Blooded Orphans,2015,18+,7.9/10,56/100,1,0,0,0,1,7.9,7.9,2762,tvSeries,Exact (title + year),0,7.9,1320,0,1442,1,TRUE
tt5345490,2417,2497,24: Legacy,2017,16+,6.2/10,62/100,0,1,0,0,1,6.2,6.3,12338,tvSeries,"Fuzzy (title exact, year +-1)",0.0999999999999996,6.2,10342,0.0999999999999996,1996,1,TRUE
tt5346952,2830,2944,Dagashi Kashi,2016,16+,6.2/10,50/100,0,1,0,0,1,6.2,6.1,1089,tvSeries,Exact (title + year),-0.100000000000001,6.2,591,-0.100000000000001,498,1,TRUE
tt5347906,784,787,Cooked,2016,7+,8.1/10,56/100,1,0,0,0,1,8.1,8,3290,tvMiniSeries,Exact (title + year),-0.0999999999999996,8.1,2761,-0.0999999999999996,529,1,TRUE
tt5350276,819,822,Tales by Light,2015,"",8.3/10,55/100,1,0,0,0,1,8.3,8.2,2126,tvSeries,Exact (title + year),-0.100000000000001,8.3,1803,-0.100000000000001,323,1,TRUE
tt5352056,4451,4753,Fountain Of Youth,2017,"",5.8/10,28/100,0,0,1,0,1,5.8,6,32,tvSeries,Exact (title + year),0.2,5.8,26,0.2,6,1,TRUE
tt5354818,2981,3106,Bloque de Búsqueda,2016,"",7.9/10,45/100,0,1,0,0,1,7.9,7.4,131,tvSeries,Exact (title + year),-0.5,7.9,36,-0.5,95,1,TRUE
tt5355972,4150,4445,America Divided,2016,16+,4.0/10,39/100,0,0,1,0,1,4,4.9,233,tvSeries,Exact (title + year),0.9,4,159,0.9,74,1,TRUE
tt5358422,4569,4877,Space Mistakes,2016,"","",16/100,0,0,1,0,1,,7.1,11,tvMiniSeries,Exact (title + year),,6.2,9,0.9,2,1,TRUE
tt5360318,2987,3114,The Boonies,2016,"",7.3/10,44/100,0,1,0,0,1,7.3,7.2,236,tvSeries,Exact (title + year),-0.0999999999999996,7.3,167,-0.0999999999999996,69,1,TRUE
tt5361346,3082,3211,Paradise Run,2016,all,6.1/10,40/100,0,1,0,0,1,6.1,6.8,90,tvSeries,Exact (title + year),0.7,6.1,48,0.7,42,1,TRUE
tt5363766,2747,2852,Feed the Beast,2016,16+,6.7/10,52/100,0,1,0,0,1,6.7,6.7,3577,tvMiniSeries,Exact (title + year),0,6.7,3264,0,313,1,TRUE
tt5363912,837,840,The Last O.G.,2018,7+,6.9/10,55/100,1,0,0,0,1,6.9,7,4236,tvSeries,Exact (title + year),0.0999999999999996,6.9,2952,0.0999999999999996,1284,1,TRUE
tt5363918,193,194,Disenchantment,2018,16+,7.2/10,74/100,1,0,0,0,1,7.2,7.2,80792,tvSeries,Exact (title + year),0,7.2,49988,0,30804,1,TRUE
tt5368542,2078,2113,The Exorcist,2016,16+,8.0/10,76/100,0,1,0,0,1,8,7.9,33857,tvSeries,Exact (title + year),-0.0999999999999996,8,26201,-0.0999999999999996,7656,1,TRUE
tt5375126,4421,4722,Counting with Paula,2015,"",6.1/10,30/100,0,0,1,0,1,6.1,8.1,17,tvSeries,"Fuzzy (title exact, year +-1)",2,6.1,9,2,8,1,TRUE
tt5375224,3791,4041,Leo the Wildlife Ranger,2015,"",6.8/10,51/100,0,0,1,0,1,6.8,8.3,49,tvSeries,Exact (title + year),1.5,6.8,24,1.5,25,1,TRUE
tt5376862,3600,3804,Guilt,2016,16+,6.0/10,62/100,0,0,1,0,1,6,5.9,2797,tvSeries,Exact (title + year),-0.0999999999999996,6,2508,-0.0999999999999996,289,1,TRUE
tt5396394,2334,2400,American Housewife,2016,7+,7.4/10,65/100,0,1,0,0,1,7.4,7.4,14036,tvSeries,Exact (title + year),0,7.3,8196,0.100000000000001,5840,1,TRUE
tt5402696,3282,3415,Counting On,2015,"","",25/100,0,1,0,0,1,,4.2,426,tvSeries,Exact (title + year),,5,325,-0.8,101,1,TRUE
tt5419200,2566,2664,Justice League Action,2016,7+,7.6/10,57/100,0,1,0,0,1,7.6,7.5,2935,tvSeries,Exact (title + year),-0.0999999999999996,7.6,1790,-0.0999999999999996,1145,1,TRUE
tt5420376,98,99,Riverdale,2017,16+,6.8/10,81/100,1,1,0,0,1,6.8,6.4,166608,tvSeries,Exact (title + year),-0.399999999999999,6.8,125116,-0.399999999999999,41492,2,FALSE
tt5421602,115,116,Anne with an E,2017,all,8.7/10,80/100,1,0,0,0,1,8.7,8.6,82382,tvSeries,Exact (title + year),-0.0999999999999996,8.7,41979,-0.0999999999999996,40403,1,TRUE
tt5425186,2164,2209,Horace and Pete,2016,18+,8.5/10,72/100,0,1,0,0,1,8.5,8.5,18356,tvMiniSeries,Exact (title + year),0,8.5,15370,0,2986,1,TRUE
tt5428494,1569,1575,A Year In Space,2016,"",7.4/10,41/100,1,0,1,0,1,7.4,7.3,472,tvSeries,"Fuzzy (title exact, year +-1)",-0.100000000000001,7.4,403,-0.100000000000001,69,2,FALSE
tt5428980,4222,4518,The Other F Word,2017,"",7.8/10,37/100,0,0,1,0,1,7.8,7.9,39,tvSeries,"Fuzzy (title exact, year +-1)",0.100000000000001,7.8,31,0.100000000000001,8,1,TRUE
tt5435008,344,346,Gilmore Girls: A Year in the Life,2016,16+,7.6/10,68/100,1,0,0,0,1,7.6,7.4,50599,tvMiniSeries,Exact (title + year),-0.199999999999999,7.6,32300,-0.199999999999999,18299,1,TRUE
tt5437394,4094,4381,The Nightmare Worlds of H.G. Wells,2016,"",5.9/10,40/100,0,0,1,0,1,5.9,5.9,337,tvMiniSeries,Exact (title + year),0,6,250,-0.0999999999999996,87,1,TRUE
tt5439480,5123,5454,Milo Murphy's Law,2016,all,7.6/10,59/100,0,0,0,1,1,7.6,7.5,4366,tvSeries,Exact (title + year),-0.0999999999999996,7.6,2103,-0.0999999999999996,2263,1,TRUE
tt5446832,4564,4872,Adam & Eve,2016,"","",17/100,0,0,1,0,1,,6.2,17,tvMiniSeries,Exact (title + year),,5.5,14,0.7,3,1,TRUE
tt5458128,1893,1901,La Esclava Blanca,2016,"","",24/100,1,0,0,0,1,,8,708,tvSeries,Exact (title + original-language year),,8.3,492,-0.300000000000001,216,1,TRUE
tt5458832,2774,2886,The Aliens,2016,7+,6.1/10,51/100,0,1,0,0,1,6.1,6.2,1956,tvMiniSeries,Exact (title + year),0.100000000000001,6.1,1488,0.100000000000001,468,1,TRUE
tt5459566,5228,5571,Lego Star Wars: The Freemaker Adventures,2016,"",7.4/10,47/100,0,0,0,1,1,7.4,7.3,1734,tvSeries,Exact (title + year),-0.100000000000001,7.5,894,-0.2,840,1,TRUE
tt5462886,3772,4018,You Are Wanted,2017,7+,6.0/10,52/100,0,0,1,0,1,6,6.1,3812,tvSeries,Exact (title + year),0.0999999999999996,6,3076,0.0999999999999996,736,1,TRUE
tt5462936,1705,1711,Kong: King of the Apes,2016,7+,5.8/10,37/100,1,0,0,0,1,5.8,5.7,471,tvSeries,Exact (title + year),-0.0999999999999996,5.9,279,-0.2,192,1,TRUE
tt5467332,4254,4550,Private Sales,2016,"",5.7/10,36/100,0,0,1,0,1,5.7,5.6,229,tvSeries,Exact (title + year),-0.100000000000001,5.7,170,-0.100000000000001,59,1,TRUE
tt5475704,2701,2806,Dream Corp LLC,2016,16+,7.2/10,54/100,0,1,0,0,1,7.2,7.3,1266,tvSeries,Exact (title + year),0.0999999999999996,7.2,770,0.0999999999999996,496,1,TRUE
tt5478730,3714,3948,I Love Dick,2016,16+,6.3/10,54/100,0,0,1,0,1,6.3,6.4,5661,tvSeries,Exact (title + year),0.100000000000001,6.3,3987,0.100000000000001,1674,1,TRUE
tt5486088,5308,5656,Walk the Prank,2016,7+,4.0/10,37/100,0,0,0,1,1,4,4.2,643,tvSeries,Exact (title + year),0.2,3.9,403,0.3,240,1,TRUE
tt5500158,2236,2290,Pitch,2016,16+,7.4/10,68/100,0,1,0,0,1,7.4,7.5,6631,tvSeries,Exact (title + year),0.0999999999999996,7.4,5560,0.0999999999999996,1071,1,TRUE
tt5503718,372,374,Gypsy,2017,18+,6.8/10,67/100,1,0,0,0,1,6.8,6.7,20094,tvSeries,Exact (title + year),-0.0999999999999996,6.9,14742,-0.2,5352,1,TRUE
tt5507340,3138,3269,Nightcap,2016,7+,5.0/10,38/100,0,1,0,0,1,5,5.5,607,tvSeries,Exact (title + year),0.5,5,392,0.5,215,1,TRUE
tt5511582,2066,2099,Timeless,2016,7+,7.7/10,77/100,0,1,0,0,1,7.7,7.6,51485,tvSeries,Exact (title + year),-0.100000000000001,7.7,38312,-0.100000000000001,13173,1,TRUE
tt5512420,2998,3125,The Dude Perfect Show,2016,7+,6.7/10,44/100,0,1,0,0,1,6.7,6.8,273,tvSeries,Exact (title + year),0.0999999999999996,6.8,208,0,65,1,TRUE
tt5516154,106,107,Godless,2017,18+,8.3/10,80/100,1,0,0,0,1,8.3,8.2,91929,tvMiniSeries,Exact (title + year),-0.100000000000001,8.3,55926,-0.100000000000001,36003,1,TRUE
tt5520392,2479,2570,Shut Eye,2016,18+,7.3/10,59/100,0,1,0,0,1,7.3,7.2,4262,tvSeries,Exact (title + year),-0.0999999999999996,7.4,3417,-0.2,845,1,TRUE
tt5520732,928,931,Good Morning Call,2016,all,7.5/10,53/100,1,0,0,0,1,7.5,7.4,4117,tvSeries,Exact (title + year),-0.0999999999999996,7.5,2833,-0.0999999999999996,1284,1,TRUE
tt5525448,4068,4354,Junk Drawer Magic,2015,"",9.1/10,41/100,0,0,1,0,1,9.1,8.4,21,tvSeries,Exact (title + year),-0.699999999999999,9.1,14,-0.699999999999999,7,1,TRUE
tt5530626,3180,3311,With All Due Respect,2014,"",8.2/10,36/100,0,1,0,0,1,8.2,8.2,22,tvSeries,Exact (title + year),0,8.2,16,0,6,1,TRUE
tt5531470,212,213,Frequency,2016,7+,7.5/10,73/100,1,0,1,0,1,7.5,7.4,14990,tvSeries,Exact (title + year),-0.0999999999999996,7.5,12951,-0.0999999999999996,2039,2,FALSE
tt5533788,4237,4533,Billion Dollar Wreck,2016,7+,4.7/10,36/100,0,0,1,0,1,4.7,4.7,234,tvSeries,Exact (title + year),0,4.7,180,0,54,1,TRUE
tt5536400,507,510,Man with a Plan,2016,7+,7.0/10,63/100,1,0,0,0,1,7,7,12525,tvSeries,Exact (title + year),0,7,9228,0,3297,1,TRUE
tt5537534,484,487,Ajin,2016,18+,7.6/10,63/100,1,0,0,0,1,7.6,7.5,8042,tvSeries,Exact (title + year),-0.0999999999999996,7.6,5510,-0.0999999999999996,2532,1,TRUE
tt5538644,5262,5607,Primal Survivor,2016,"",8.3/10,44/100,0,0,0,1,1,8.3,7.9,673,tvSeries,Exact (title + year),-0.4,8.2,277,-0.299999999999999,396,1,TRUE
tt5540054,3511,3678,The Tick,2016,7+,7.4/10,74/100,0,0,1,0,1,7.4,7.4,21470,tvSeries,Exact (title + year),0,7.4,16213,0,5257,1,TRUE
tt5541338,2186,2235,SIX,2017,18+,7.3/10,70/100,0,1,0,0,1,7.3,7.3,14987,tvSeries,Exact (title + year),0,7.3,11434,0,3553,1,TRUE
tt5546516,1939,1949,My Little Baby,2016,"","",13/100,1,0,0,0,1,,6.4,143,tvSeries,Exact (title + year),,6.8,79,-0.399999999999999,64,1,TRUE
tt5548612,4024,4307,The Renaissance Unchained,2016,"",8.4/10,43/100,0,0,1,0,1,8.4,8.2,220,tvMiniSeries,Exact (title + year),-0.200000000000001,8.3,118,-0.100000000000001,102,1,TRUE
tt5555260,1972,1986,This Is Us,2016,16+,8.7/10,87/100,0,1,1,0,1,8.7,8.7,175660,tvSeries,Exact (title + year),0,8.7,114551,0,61109,2,FALSE
tt5556636,4789,5108,The Union Series,2016,"","",10/100,0,0,1,0,1,,7.7,19,tvSeries,Exact (title + year),,7.5,17,0.2,2,1,TRUE
tt5556656,664,667,Kabaneri of the Iron Fortress,2016,18+,7.2/10,59/100,1,0,0,0,1,7.2,7.2,8125,tvSeries,Exact (title + year),0,7.2,4544,0,3581,1,TRUE
tt5562056,323,325,Easy,2016,18+,6.9/10,69/100,1,0,0,0,1,6.9,6.9,16276,tvSeries,Exact (title + year),0,6.9,12589,0,3687,1,TRUE
tt5564124,537,540,60 Days In,2016,16+,7.7/10,62/100,1,1,1,0,1,7.7,7.6,3666,tvSeries,Exact (title + year),-0.100000000000001,7.7,2217,-0.100000000000001,1449,3,FALSE
tt5565334,386,388,Friends from College,2017,18+,6.9/10,66/100,1,0,0,0,1,6.9,6.9,24977,tvSeries,Exact (title + year),0,6.9,18742,0,6235,1,TRUE
tt5568740,5167,5504,MECH-X4,2016,all,6.4/10,53/100,0,0,0,1,1,6.4,6.4,782,tvSeries,Exact (title + year),0,6.4,436,0,346,1,TRUE
tt5571524,2371,2443,National Treasure,2016,"",7.4/10,63/100,0,1,0,1,1,7.4,7.3,3551,tvMiniSeries,Exact (title + year),-0.100000000000001,7.4,2126,-0.100000000000001,1425,2,FALSE
tt5574490,3476,3630,Animal Kingdom,2016,18+,8.2/10,80/100,0,0,1,0,1,8.2,8.2,59267,tvSeries,Exact (title + year),0,8.2,25307,0,33960,1,TRUE
tt5580146,134,135,Maniac,2018,18+,7.8/10,78/100,1,0,0,0,1,7.8,7.6,93724,tvMiniSeries,Exact (title + year),-0.2,7.8,68414,-0.2,25310,1,TRUE
tt5580540,132,133,Santa Clarita Diet,2017,18+,7.8/10,79/100,1,0,0,0,1,7.8,7.8,83770,tvSeries,Exact (title + year),0,7.8,59187,0,24583,1,TRUE
tt5580664,306,308,Voltron: Legendary Defender,2016,7+,8.1/10,69/100,1,0,0,0,1,8.1,8,10978,tvSeries,Exact (title + year),-0.0999999999999996,8.1,7904,-0.0999999999999996,3074,1,TRUE
tt5583512,2106,2143,Cardinal,2017,18+,7.7/10,74/100,0,1,0,0,1,7.7,7.8,13488,tvSeries,Exact (title + year),0.0999999999999996,7.7,7581,0.0999999999999996,5907,1,TRUE
tt5592146,2403,2480,Speechless,2016,7+,7.6/10,62/100,0,1,0,0,1,7.6,7.6,9115,tvSeries,Exact (title + year),0,7.6,7300,0,1815,1,TRUE
tt5595688,361,363,No Tomorrow,2016,7+,7.3/10,67/100,1,0,0,0,1,7.3,7.2,5550,tvSeries,Exact (title + year),-0.0999999999999996,7.3,4826,-0.0999999999999996,724,1,TRUE
tt5607658,1388,1393,True and the Rainbow Kingdom,2017,all,7.1/10,45/100,1,0,0,0,1,7.1,7.1,653,tvSeries,Exact (title + year),0,7.2,380,-0.100000000000001,273,1,TRUE
